System ID,System Name,System X,System Y,Link South (Down),Link East (Left),Link West (Right),Link North (Up),Star 1 ID,Star 1 Size,Star 1 Color,Star 1 Spectral Class,Star 1 Heat (0-10),Star 1 Flares (0-10),Star 1 Special,Star 1 Name,System Type*,Star 1 X,Star 1 Y,Star 2 ID,Star 2 Size,Star 2 Color,Star 2 Spectral Class,Star 2 Heat (0-10),Star 2 Name,Star 2 X,Star 2 Y,Binary Type*,Accretion Disk ID,ID Carryover,Accretion Disk Heat (0-10),Star 3 ID,Star 3 Size,Star 3 Color,Star 3 Spectral Class,Star 3 Heat (0-10),Star 3 Flares (0-10),Star 3 Name,Star 3 X,Star 3 Y,Plasma 0-10,Dustiness 0-10,Ambient Ionization 0-10,System Baseline Heat,"Asteroids (CSM, SML) 0-10",Roid Ice?,Sensor Interference 0-10,Turbulence 0-10,Charge Storms 0-10,Heat Storms 0-10,Combo Storms 0-10,Total Flares 0-10,Burn Rate 0-10,Planet 1 Exists?,Planet 1 ID,Planet 1 Name,Planet 1 Volcanism 0-10,(Planet 1 Roid Type),Planet 1 Size,Planet 1 Gravity,Planet 1 Tidal Lock?,Planet 1 Atmosph. Thickness 0-10,Planet 1 O2 0-10,Planet 1 CO2 0-10,Planet 1 Flamm. 0-10,Planet 1 Toxins 0-10,Planet 1 Equatorial / Dayside Temp,Planet 1 Polar / Nightside Temp,Planet 1 Cloud Density 0-10,Planet 1 Equatorial / Dayside Volatiles Desc,Planet 1 Polar / Nightside Volatiles Desc,Planet 1 Clouds Desc,Planet 1 Type,Planet 1 Geographic Features,Planet 1 Activity,Planet 1 X,Planet 1 Y,Planet 2 Exists?,Planet 2 ID,Planet 2 Name,Planet 2 Volcanism 0-10,(Planet 2 Roid Type),Planet 2 Size,Planet 2 Gravity,Planet 2 Tidal Lock?,Planet 2 Atmosph. Thickness 0-10,Planet 2 O2 0-10,Planet 2 CO2 0-10,Planet 2 Flamm. 0-10,Planet 2 Toxins 0-10,Planet 2 Equatorial / Dayside Temp,Planet 2 Polar / Nightside Temp,Planet 2 Cloud Density 0-10,Planet 1 Equatorial / Dayside Volatiles Desc,Planet 2 Polar / Nightside Volatiles Desc,Planet 2 Clouds Desc,Planet 2 Type,Planet 2 Geographic Features,Planet 2 Activity,Planet 2 X,Planet 2 Y,Planet 3 Exists?,Planet 3 ID,Planet 3 Name,Planet 3 Total Heat,Planet 3 Volcanism 0-10,(Planet 3 Roid Type),Planet 3 Size,Planet 3 Gravity,Planet 3 Tidal Lock?,Planet 3 Atmosph. Thickness 0-10,Planet 3 O2 0-10,Planet 3 CO2 0-10,Planet 3 Flamm. 0-10,Planet 3 Toxins 0-10,Planet 3 Equatorial / Dayside Temp,Planet 3 Polar / Nightside Temp,Planet 3 Cloud Density 0-10,Planet 3 Equatorial / Dayside Volatiles Desc,Planet 3 Polar / Nightside Volatiles Desc,Planet 3 Clouds Desc,Planet 3 Type,Planet 3 Geographic Features,Planet 3 Activity,Planet 3 X,Planet 3 Y,Moon 1 Exists?,Moon 1 ID,Moon 1 Planet,Moon 1 Name,Moon 1 Size,Moon 1 Gravity,Moon 1 Volcanism,Moon 1 Atmosph. Thickness 0-10,Moon 1 O2 0-10,Moon 1 CO2 0-10,Moon 1 Flamm. 0-10,Moon 1 Toxins 0-10,Moon 1 Equatorial Temp,Moon 1 Polar Temp,Moon 1 Cloud Density 0-10,Moon 1 Equatorial Volatiles Desc,Moon 1 Polar Volatiles Desc,Moon 1 Clouds Desc,Moon 1 Type,Moon 1 Geographic Features,Moon 1 Activity,Moon 1 X,Moon 1 Y,Moon 2 Exists?,Moon 2 ID,Moon 2 Planet,Moon 1 Category,Moon 2 Name,Moon 2 Size,Moon 2 Gravity,Moon 2 Volcanism,Moon 2 Atmosph. Thickness 0-10,Moon 2 O2 0-10,Moon  CO2 0-10,Moon 2 Flamm. 0-10,Moon 2 Toxins 0-10,Moon 2 Equatorial Temp,Moon 2 Polar Temp,Moon 2 Cloud Density 0-10,Moon 2 Equatorial Volatiles Desc,Moon 2 Polar Volatiles Desc,Moon 2 Clouds Desc,Moon 2 Type,Moon 2 Geographic Features,Moon 2 Activity,Moon 2 X,Moon 2 Y,Biggest GG Planet #,Trojans Exist?,(Trojans Roid Type),Leading Trojans ID,Leading Trojans Name,Leading Trojan X,Leading Trojans Y,Trailing Trojans ID,Trailing Trojans Name,Trailing Trojans X,Trailing Trojans Y,Comet 1 Exists?,Comet 1 Graphic Tail Direction,Comet 1 ID,Comet 1 X,Comet 1 Y,Comet 2 Exists?,Comet 2 Graphic Tail Direction,Comet 2 ID,Comet 2 X,Comet 2 Y
138,DSN-1381,229,-380,,137,139,,187,Dwarf,White,W.,11,10,Cataclysmic Variable,DSN-1381 Alpha,Binary,-8,-67,188,Dwarf,Red,M,1,DSN-1381 Beta,8,67,Semidetached,189,189,1,,,Red,M,,,,,,0,0,0,0,4,No Ice,1,2,0,0,0,7,0,Exists,190,DSN-1381 AB I,,,Small,Massive,0,11,11,6,0,0,,,11,,,Global Cloud Layers,Hot Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Liquid-Metal Rain, Diamond Rain, Nightside Heat-Glow",-30,-242,Exists,191,DSN-1381 AB II,,Carbonaceous,Large,Micro,0,,,,,,,,,-,,,Asteroid,"Gravitational Rounding, Rocky Surface",Rotation,573,81,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,Exists,157.5,192,-367,164
139,DSN-1394,309,-361,,138,140,157,193,Hole,Black,BH.,0,0,Black Hole,DSN-1394 Alpha,Binary,-46,-293,194,Dwarf,Red,M,1,DSN-1394 Beta,93,587,Detached,,194,,,,Red,M,,,,,,0,0,0,0,8,Ice,2,0,0,0,0,3,0,Exists,195,DSN-1394 Alpha I,,Icy Carb.,Small,Micro,0,,,,,,,,,Surface Ice,,,Icy Asteroid,"Rocky Surface, Ice",Rotation,-100,-186,Exists,196,DSN-1394 Beta I,,,Medium,Massive,0,11,0,0,9,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",86,729,Exists,197,DSN-1394 Beta II,3,4,,Medium,Medium,0,3,1,1,0,1,3,2,1,-,,Sparse Water Clouds,Dry Planet,"Mountains, Plains, Dunes, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms",291,427,Exists,198,3,DSN-1394 Beta II a,Small,Light,6,2,2,2,0,1,4,3,0,-,,,Dry Moon,"Gravitational Rounding, Mountains, Plains, Dunes, Volcanoes","Synchronized Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms",327,410,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
140,DSN-1404,327,-331,,139,141,158,199,Giant,Blue-Violet,O,9,5,-,DSN-1404 Alpha,Binary,33,-95,200,Dwarf,Red,M,1,DSN-1404 Beta,-66,191,Detached,,200,,,,Blue-White,A,,,,,,0,0,0,0,1,No Ice,0,0,0,0,0,5,0,Exists,201,DSN-1404 Alpha I,10,,Large,Heavy,1,7,2,6,0,7,13,10,3,Deep Dayside Lava Ocean,Deep Nightside Volcanic Crust,Abundant Ash Clouds,Eyeball Planet,"Lava Ocean, Nightside Crust Cap","Synchronized Rotation, Meteor Streaks, Aurorae, Ash Rain, Volcanic Lightning, Ash Devils, Wind Storms, Ash Blizzards, Lava Tsunamis, Crust Calving",111,-154,Exists,202,DSN-1404 Beta I,,,Large,Massive,1,11,0,0,0,0,,,11,,,Global Cloud Layers,Eyeball Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Synchronized Rotation, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Liquid-Metal Rain, Diamond Rain, Nightside Heat-Glow",-102,281,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,45,203,74,44,-,,,,
141,DSN-1416,346,-282,,140,142,,204,Dwarf,Yellow-White,F,4,5,-,DSN-1416,Single,0,0,,,Blue,B,,,,,,,204,,,,Red,M,,,,,,0,0,0,0,8,No Ice,2,0,0,0,0,2,0,Exists,205,DSN-1416 I,,Carbonaceous,Medium,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,-52,-89,Exists,206,DSN-1416 II,1,,Large,Heavy,0,10,2,0,0,1,3,2,3,Global Water-Ice Shell,,Abundant Water Clouds,Ice-Shell Planet,"Mountains, Plains","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Snow Devils, Blizzards, Lightning, Water Snow, Water Frost, Avalanches",596,10,Exists,207,DSN-1416 III,1,,Ice,Small,Micro,0,,,,,,,,,Surface Ice,,,Icy Asteroid,"Rocky Surface, Ice",Rotation,-210,986,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,Exists,247.5,208,-107,-400
142,DSN-1425,391,-293,,141,143,160,209,Dwarf,Red,M,1,10,-,DSN-1425,Single,0,0,,,Red,M,,,,,,,209,,,,Brown,Br.,,,,,,0,0,0,0,3,Ice,1,0,0,0,0,3,0,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,210,DSN-1425 I,,,Small,Massive,0,11,0,0,0,0,,,11,,,Global Cloud Layers,Ice Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices, Shrouded Supercritical-Fluid Ocean","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Water Rain, Diamond Rain, Hail, Snow",-520,9,Exists,211,DSN-1425 II,0,0,,Small,Light,0,1,0,1,0,0,0,0,3,Global Water-Ice Shell and Subsurface Ocean,,Abundant Water Clouds,Ice-Shell Planet,"Mountains, Plains, Subsurface Water Ocean, Water Cryovolcanoes, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Cryovolcanic Eruptions, Water-Ice Rain, Lightning, Water Snow, Water Frost, Avalanches",813,528,Exists,212,2,DSN-1425 I a,Micro,Micro,0,,,,,,1,0,,Surface Ice,,,Icy Minimoon,"Gravitational Rounding, Rocky Surface, Ice","Synchronized Rotation, Sunrises, Sunsets",-503,-27,Exists,213,2,Moon,DSN-1425 I b,Micro,Micro,10,,,,,,1,0,,Surface Ice,,,Icy Minimoon,"Rocky Surface, Ice","Synchronized Rotation, Sunrises, Sunsets",-459,-12,2,Exist,Ice,214,DSN-1425 I Gr.,-268,-446,215,DSN-1425 I Tr.,-252,455,-,,,,,-,,,,
143,DSN-1436,428,-237,,142,144,,216,Dwarf,Red,M,1,10,-,DSN-1436 Alpha,Binary,295,-578,217,Dwarf,Red,M,1,DSN-1436 Beta,-295,578,Detached,,217,,,,Red,M,,,,,,0,0,0,0,2,Ice,1,0,0,0,0,7,0,Exists,218,DSN-1436 Alpha I,,,Medium,Massive,0,11,0,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",331,-420,-,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
144,DSN-1449,428,-200,,143,,162,219,Dwarf,Red,M,1,10,-,DSN-1449 Alpha,Binary,204,-339,220,Dwarf,Brown,Br.,0,DSN-1449 Beta,-204,339,Detached,,220,,,,Red,M,,,,,,0,0,0,0,6,Ice,2,0,0,0,0,3,0,Exists,221,DSN-1449 Alpha I,,,Small,Massive,0,11,0,0,8,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",441,-271,Exists,222,DSN-1449 Beta I,1,,Large,Heavy,1,9,0,1,0,1,3,0,0,-,,,Eyeball Planet,"Mountains, Plains, Dunes, Volcanoes","Synchronized Rotation, Meteor Streaks, Aurorae, Ash Rain, Wind, Dust Devils, Dust Storms",-253,255,Exists,223,DSN-1449 Beta II,3,9,,Large,Heavy,0,8,0,0,0,7,3,2,3,Deep Global Water-Ice Shell and Subsurface Ocean,,Abundant Water Clouds,Ice-Shell Planet,"Mountains, Plains, Subsurface Water Ocean, Water Cryovolcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Cryovolcanic Eruptions, Water-Ice Rain, Wind, Snow Devils, Blizzards, Lightning, Water Snow, Water Frost, Avalanches",-388,523,Exists,224,3,DSN-1449 Beta II a,Small,Light,3,1,0,0,0,0,3,2,6,,Deep Polar Water-Ice Shell,Abundant Water Clouds,Mixed Moon,"Gravitational Rounding, Mountains, Plains, Dunes, Water-Ice Glaciers, Polar Water-Ice Caps, Water Lakes, Water Rivers, Canyons, Water Oceans, Volcanoes, Craters","Synchronized Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Water Snow, Water Frost, Blizzards, Avalanches, Snow Devils, Water Cryvolcanic Eruptions, Ice Rain, Lightning, Water Rain, Fog, Tornadoes, Storms, Landslides, Sinkholes, Water Dew",-378,484,Exists,225,1,Ice Ring,DSN-1449 Alpha I a,,,,,,,,,,,,,,,Icy Ring,"Rocks, Boulders, Dust, Ice Chunks, Ice Dust, Gaps, Ringlets, Spiral Waves, Clusters, Clumps, Shepherd Moons, Gap Moonlets, Propeller Moonlets",,503,-252,1,Exist,Ice,227,DSN-1449 Alpha I Gr.,263,-99,228,DSN-1449 Alpha I Tr.,381,-511,-,,,,,-,,,,
145,DSN-1457,444,-197,,,,163,229,Dwarf,Red,M,1,10,-,DSN-1457,Single,0,0,,,Red,M,,,,,,,229,,,,Blue-White,A,,,,,,0,0,0,0,1,Ice,0,0,0,0,0,3,0,Exists,230,DSN-1457 I,10,,Large,Heavy,0,8,7,0,0,8,3,2,1,Partial Global Water-Ice Shell,,Sparse Water Clouds,Mixed Planet,"Mountains, Plains, Dunes, Water-Ice Glaciers, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Water Snow, Water Frost, Blizzards, Avalanches, Snow Devils, Water Cryvolcanic Eruptions, Ice Rain",-121,144,Exists,231,DSN-1457 II,0,,Small,Light,0,3,0,0,1,0,1,0,4,Partial Equatorial Methane Oceans,Partial Polar Methane-Ice Shell,Abundant Methane Clouds,Mixed Planet,"Mountains, Plains, Dunes, Methane-Ice Glaciers, Polar Methane-Ice Caps, Craters, Methane Lakes, Methane Rivers, Canyons, Methane Oceans","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Dust Devils, Dust Storms, Methane Snow, Methane Frost, Blizzards, Avalanches, Snow Devils, Methane Cryvolcanic Eruptions, Ice Rain, Lightning, Methane Rain, Fog, Tornadoes, Storms, Landslides, Sinkholes, Methane Dew, Hurricanes, Tsunamis, Sea Storms, Methane-Spouts, Ice Calving, Methane-Icebergs, Hail",-58,-416,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
146,DSN-1460,-240,-425,128,,,164,232,Dwarf,Pre-Main,PMS.,1,10,Proplyd,DSN-1460 Alpha,Binary,-202,-103,233,Giant,Pre-Main,PMS.,9,DSN-1460 Beta,102,52,Detached,,233,,,,Pre-Main,PMS.,,,,,,10,10,10,10,10,No Ice,10,10,10,10,10,5,10,Exists,234,DSN-1460 Alpha I,,Carbonaceous,Small,Micro,1,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,-244,-35,Exists,235,DSN-1460 Beta I,,Carbonaceous,Small,Micro,1,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,139,144,Exists,236,DSN-1460 AB I,10,,Carbonaceous,Large,Micro,0,,,,,,,,,-,,,Asteroid,"Gravitational Rounding, Rocky Surface",Rotation,0,781,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,247.5,237,-198,17,Exists,67.5,238,254,376
147,DSN-1479,-159,-383,129,,148,165,239,Dwarf,Red,M,1,10,-,DSN-1479 Alpha,Binary,-98,698,240,Dwarf,Red,M,1,DSN-1479 Beta,98,-698,Detached,,240,,,,Yellow-White,F,,,,,,0,0,0,0,9,Ice,2,0,0,0,0,7,0,Exists,241,DSN-1479 Alpha I,,Silicate,Large,Micro,0,,,,,,,,,-,,,Asteroid,"Gravitational Rounding, Rocky Surface",Rotation,-225,654,Exists,242,DSN-1479 Beta I,,Metallic,Large,Micro,0,,,,,,,,,-,,,Asteroid,"Gravitational Rounding, Rocky Surface",Rotation,299,-733,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
148,DSN-1482,-144,-377,130,147,,,243,Dwarf,Brown,Br.,0,0,-,DSN-1482 Alpha,Binary,77,-364,244,Dwarf,Red,M,1,DSN-1482 Beta,-77,364,Detached,,244,,,,Red,M,,,,,,0,0,0,0,2,Ice,1,0,0,0,0,3,0,Exists,245,DSN-1482 Alpha I,,,Medium,Massive,0,11,0,5,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",140,-506,Exists,246,DSN-1482 Beta I,,,Large,Massive,0,11,0,0,9,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",35,400,Exists,247,DSN-1482 Beta II,5,2,,Large,Heavy,0,2,0,1,0,0,5,4,0,-,,,Dry Planet,"Mountains, Plains, Dunes, Volcanoes, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms",-277,262,Exists,248,3,DSN-1482 Beta II a,Small,Light,4,2,0,2,0,1,6,5,0,-,,,Dry Moon,"Gravitational Rounding, Mountains, Plains, Dunes, Volcanoes, Craters","Synchronized Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms",-316,255,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
149,DSN-1496,-100,-425,131,,150,167,249,Dwarf,Red,M,1,10,-,DSN-1496 Alpha,Triple,-32,-20,250,Dwarf,Red,M,1,DSN-1496 Beta,32,20,Contact,,250,,251,Dwarf,Orange,K,2,7,DSN-1496 Gamma,-571,496,0,0,0,0,2,No Ice,1,0,0,0,0,9,0,Exists,252,DSN-1496 AB I,10,,Small,Light,0,3,0,0,1,3,10,9,3,-,,Abundant Ash Clouds,Volcanic Planet,"Volcanoes, Mountains, Plains, Dunes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Volcanic Eruptions, Ash Rain, Volcanic Lightning, Ash Devils, Wind Storms, Ash Blizzards",99,-186,Exists,253,DSN-1496 AB II,,,Medium,Massive,0,11,0,5,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",261,243,-,,,,,,,,,,,,,,,,,,,,,,,,,Exists,254,2,DSN-1496 AB II a,,,,,,,,,,,,,,,Rocky Ring,"Rocks, Boulders, Dust, Gaps, Ringlets, Spiral Waves, Clusters, Clumps, Shepherd Moons, Gap Moonlets, Propeller Moonlets",,237,275,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,225,256,-142,-103,-,,,,
150,DSN-1500,-60,-388,132,149,151,,257,Dwarf,Red,M,1,10,-,DSN-1500 Alpha,Binary,176,-437,258,Dwarf,Red,M,1,DSN-1500 Beta,-176,437,Detached,,258,,,,Red,M,,,,,,0,0,0,0,10,Ice,3,0,0,0,0,7,0,Exists,259,DSN-1500 Alpha I,,Silicate,Large,Micro,0,,,,,,,,,-,,,Asteroid,"Gravitational Rounding, Rocky Surface",Rotation,274,-557,Exists,260,DSN-1500 Beta I,5,,Medium,Medium,0,3,1,0,0,2,3,2,3,,Polar Ammonia Lakes,Abundant Ammonia Clouds,Mixed Planet,"Mountains, Plains, Dunes, Volcanoes, Ammonia Lakes, Ammonia Rivers, Canyons","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Lightning, Ammonia Rain, Fog, Tornadoes, Storms, Landslides, Sinkholes, Ammonia Dew",-323,447,Exists,261,DSN-1500 Beta II,4,,,Small,Massive,0,11,0,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",-451,480,-,,,,,,,,,,,,,,,,,,,,,,,Exists,262,3,Moon,DSN-1500 Beta II a,Small,Light,10,3,2,0,0,3,4,3,6,,Partial Polar Water Oceans,Abundant Water Clouds,Mixed Moon,"Gravitational Rounding, Mountains, Plains, Dunes, Volcanoes, Water Lakes, Water Rivers, Canyons, Water Oceans","Synchronized Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Lightning, Water Rain, Fog, Tornadoes, Storms, Landslides, Sinkholes, Water Dew, Hurricanes, Tsunamis, Sea Storms, Water-Spouts",-494,529,3,Exist,Icy Carb.,263,DSN-1500 Beta II Gr.,-351,220,264,DSN-1500 Beta II Tr.,-276,696,-,,,,,-,,,,
151,DSN-1510,-9,-435,133,150,152,169,265,Giant,Blue-Violet,O,9,5,Debris Disk,DSN-1510,Single,0,0,,,Blue-White,A,,,,,,,265,,,,Red,M,,,,,,0,10,0,0,10,No Ice,5,0,0,0,0,2,0,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,266,DSN-1510 I,,Carbonaceous,Small,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,516,-403,Exists,267,DSN-1510 II,7,,Carbonaceous,Small,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,-488,-671,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,225,268,-708,-533,Exists,247.5,269,-292,-802
152,DSN-1524,35,-427,134,151,153,170,270,Dwarf,Red,M,1,10,-,DSN-1524,Single,0,0,,,Brown,Br.,,,,,,,270,,,,Blue-White,A,,,,,,0,0,0,0,4,Ice,1,0,0,0,0,3,0,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,271,DSN-1524 I,5,,Small,Light,0,3,0,0,2,2,1,0,2,Global Ammonia-Ice Shell,,Sparse Ammonia Clouds,Ice-Shell Planet,"Mountains, Plains, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Snow Devils, Blizzards, Lightning, Ammonia Snow, Ammonia Frost, Avalanches",-467,99,-,,,,,,,,,,,,,,,,,,,,,,,,,Exists,272,2,DSN-1524 I a,Micro,Micro,10,,,,,,1,0,,Surface Ice,,,Icy Minimoon,"Gravitational Rounding, Rocky Surface, Ice","Synchronized Rotation, Sunrises, Sunsets",-449,135,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
